Customer_ID,Total_Sales,Total_Profit,Order_Count,Customer_Tier,Customer_Name
JS-5880,1745.997,-979.6529999999992,6,Silver,John Stevenson
JS-5940,2927.34,38.730000000000004,13,Silver,Joni Sundaresam
JS-6030,1573.038,572.448,4,Bronze,Joy Smith
JW-15220,23103.7263,4115.151699999999,34,Platinum,Jane Waco
JW-15955,10640.8287,624.7968,30,Gold,Joni Wasserman
JW-16075,19852.773,2677.4957,25,Platinum,Julia West
JW-5220,7184.724,2150.694,6,Gold,Jane Waco
JW-5955,307.79999999999995,32.31,2,Bronze,Joni Wasserman
JW-6075,747.21,272.52,4,Bronze,Julia West
KA-16525,17449.90012,1299.9135200000003,35,Platinum,Kelly Andreada
KA-6525,1429.884,101.48400000000011,7,Bronze,Kelly Andreada
KB-16240,9900.698,1801.5405999999998,27,Gold,Karen Bern
KB-16315,14542.762279999999,1420.08758,29,Platinum,Karl Braun
KB-16405,13786.092499999999,723.9985000000001,28,Platinum,Katrina Bavinger
KB-16585,16385.7495,1398.2126,27,Platinum,Ken Black
KB-16600,10295.9567,887.3471,25,Gold,Ken Brennan
KB-6240,1945.32,517.53,7,Silver,Karen Bern
KB-6315,2957.715,365.77500000000003,11,Silver,Karl Braun
KB-6405,238.548,-105.76199999999999,3,Bronze,Katrina Bavinger
KB-6585,216.77999999999997,-47.19,2,Bronze,Ken Black
KB-6600,1167.738,158.898,11,Bronze,Ken Brennan
KC-16255,9321.9643,2139.712,27,Gold,Karen Carlisle
KC-16540,18897.13026,2343.8801599999997,25,Platinum,Kelly Collister
KC-16675,13531.28104,2265.91074,23,Platinum,Kimberly Carter
KC-6255,1094.3580000000002,-160.21199999999993,8,Bronze,Karen Carlisle
KC-6540,505.89300000000003,14.222999999999999,7,Bronze,Kelly Collister
KC-6675,391.842,-120.948,3,Bronze,Kimberly Carter
KD-16270,23204.2675,3914.2346999999986,29,Platinum,Karen Daniels
KD-16345,11157.0404,2363.1306,15,Gold,Katherine Ducich
KD-16495,24996.5031,5152.9625,36,Platinum,Keith Dawkins
KD-16615,12348.443620000002,1720.54552,24,Gold,Ken Dana
KD-6270,813.06,-1023.5399999999998,1,Bronze,Karen Daniels
KD-6345,536.46,65.7,6,Bronze,Katherine Ducich
KD-6495,1454.76,333.21,4,Bronze,Keith Dawkins
KD-6615,205.97999999999996,30.18,3,Bronze,Ken Dana
KE-16420,12928.68672,1186.1554199999996,31,Gold,Katrina Edelman
KE-6420,622.452,100.39199999999998,4,Bronze,Katrina Edelman
KF-16285,15164.8685,2976.3911000000003,21,Platinum,Karen Ferguson
KF-6285,3100.152,-591.1979999999999,9,Silver,Karen Ferguson
KH-16330,15045.644499999999,3205.8576,26,Platinum,Katharine Harms
KH-16360,9983.5094,1542.2224999999999,28,Gold,Katherine Hughes
KH-16510,15340.395999999999,1713.8032,26,Platinum,Keith Herrera
KH-16630,7220.70456,1205.66716,27,Gold,Ken Heidel
KH-16690,18158.4601,2367.4902,39,Platinum,Kristen Hastings
KH-6330,3371.208,405.168,13,Silver,Katharine Harms
KH-6360,2221.365,300.16500000000025,7,Silver,Katherine Hughes
KH-6510,1544.34,483.03000000000003,7,Bronze,Keith Herrera
KH-6630,1795.866,300.306,5,Silver,Ken Heidel
KH-6690,1696.0140000000001,3.084000000000021,7,Silver,Kristen Hastings
KL-16555,12064.3877,580.9184,26,Gold,Kelly Lampkin
KL-16645,22553.1085,812.6144999999995,28,Platinum,Ken Lonsdale
KL-6555,2184.06,157.83000000000004,7,Silver,Kelly Lampkin
KL-6645,1576.296,-657.7139999999999,5,Bronze,Ken Lonsdale
KM-16225,7754.5516,227.23929999999984,18,Gold,Kalyca Meade
KM-16375,16394.46064,1194.4548399999999,28,Platinum,Katherine Murray
KM-16660,10785.2626,888.3436999999998,29,Gold,Khloe Miller
KM-16720,14041.02,1637.1664999999998,23,Platinum,Kunst Miller
KM-6225,891.3629999999999,142.293,3,Bronze,Kalyca Meade
KM-6375,2124.699,256.629,5,Silver,Katherine Murray
KM-6660,188.544,-40.44600000000001,3,Bronze,Khloe Miller
KM-6720,2928.654,1122.024,3,Silver,Kunst Miller
KN-16390,19350.14634,4067.82254,29,Platinum,Katherine Nockton
KN-16450,16294.6981,2512.5944,26,Platinum,Kean Nguyen
KN-16705,5884.778,935.5005,19,Silver,Kristina Nunn
KN-6390,318.72,77.37,3,Bronze,Katherine Nockton
KN-6450,1767.282,-255.37800000000004,8,Silver,Kean Nguyen
KN-6705,4830.858,763.0079999999999,5,Silver,Kristina Nunn
KS-16300,5103.36318,1079.99218,21,Silver,Karen Seio
KS-6300,221.60999999999999,33.69,4,Bronze,Karen Seio
KT-16465,15725.0362,589.5893999999998,32,Platinum,Kean Takahito
KT-16480,6240.6521,-156.15920000000003,20,Silver,Kean Thornton
KT-6465,1532.124,398.004,7,Bronze,Kean Takahito
KT-6480,2119.7400000000002,-461.76000000000005,7,Silver,Kean Thornton
KW-16435,15319.9656,3026.0406,23,Platinum,Katrina Willman
KW-16570,9256.0553,2191.5663,34,Gold,Kelly Williams
KW-6435,427.29,80.97000000000001,4,Bronze,Katrina Willman
KW-6570,2577.72,179.58,6,Silver,Kelly Williams
LA-16780,24273.0019,3754.0198,34,Platinum,Laura Armstrong
LA-6780,3589.44,208.29000000000008,12,Silver,Laura Armstrong
LB-16735,12686.03922,1566.2419199999997,29,Gold,Larry Blacks
LB-16795,24589.87022,4515.38322,31,Platinum,Laurel Beltran
LB-6735,1897.95,98.24999999999996,7,Silver,Larry Blacks
LB-6795,1796.1150000000002,-212.14499999999992,8,Silver,Laurel Beltran
LC-16870,9859.89236,1048.34726,21,Gold,Lena Cacioppo
LC-16885,17058.8144,1325.4752999999998,29,Platinum,Lena Creighton
LC-16930,11660.69496,1932.3449600000004,26,Gold,Linda Cazamias
LC-16960,11812.0975,1365.9817,22,Gold,Lindsay Castell
LC-17050,12933.873819999999,1150.04782,23,Gold,Liz Carlisle
LC-17140,13128.24376,1454.4069600000003,30,Gold,Logan Currie
LC-6870,1220.451,128.42100000000002,8,Bronze,Lena Cacioppo
LC-6885,1828.086,-152.96399999999997,9,Silver,Lena Creighton
LC-6930,5080.689,341.079,9,Silver,Linda Cazamias
LC-6960,2487.402,54.73200000000008,8,Silver,Lindsay Castell
LC-7050,7193.652,1697.562,7,Gold,Liz Carlisle
LC-7140,2954.43,470.88,6,Silver,Logan Currie
LD-16855,13361.93258,1813.1926799999999,30,Platinum,Lela Donovan
LD-17005,11461.654639999999,1252.64204,27,Gold,Lisa DeCherney
LD-6855,2822.706,-326.45399999999995,8,Silver,Lela Donovan
LD-7005,361.68600000000004,-87.20400000000002,6,Bronze,Lisa DeCherney
LE-16810,10429.253700000001,1737.1186,24,Gold,Laurel Elliston
LE-6810,1049.52,287.90999999999997,6,Bronze,Laurel Elliston
LF-17185,12864.7205,-3700.195500000001,22,Gold,Luke Foster
LF-7185,556.518,55.848,5,Bronze,Luke Foster
LH-16750,7945.0902000000015,597.0118999999995,22,Gold,Larry Hughes
LH-16900,12098.37728,995.3979799999998,29,Gold,Lena Hernandez
LH-17020,8189.7858,1040.3469,18,Gold,Lisa Hazard
LH-17155,14063.489800000001,749.0709999999995,29,Platinum,Logan Haushalter
LH-6750,745.65,44.19000000000001,5,Bronze,Larry Hughes
LH-6900,840.7920000000001,1.9920000000000846,3,Bronze,Lena Hernandez
LH-7020,973.2120000000001,297.73199999999997,3,Bronze,Lisa Hazard
LH-7155,3228.75,770.46,8,Silver,Logan Haushalter
LL-16840,11287.78406,264.5978599999999,26,Gold,Lauren Leatherbury
LL-6840,3649.152,630.342,9,Silver,Lauren Leatherbury
LM-17065,9249.383,393.47100000000006,18,Gold,Liz MacKendrick
LM-7065,6280.47,1474.68,4,Gold,Liz MacKendrick
LO-17170,11256.3236,2319.7048,28,Gold,Lori Olson
LO-7170,2281.1850000000004,-530.9849999999999,7,Silver,Lori Olson
LP-17080,7631.9895,-261.9352,24,Gold,Liz Pelletier
LP-17095,15598.151600000001,2003.3279999999997,26,Platinum,Liz Preis
LP-7080,1831.3380000000002,-3.641999999999978,7,Silver,Liz Pelletier
LP-7095,1011.36,119.37,4,Bronze,Liz Preis
LR-16915,22434.08756,3604.4619599999996,26,Platinum,Lena Radford
LR-17035,16118.9722,2165.6982999999996,26,Platinum,Lisa Ryan
LR-6915,468.65400000000005,-232.74600000000004,3,Bronze,Lena Radford
LR-7035,2677.98,283.44,9,Silver,Lisa Ryan
LS-16945,10420.11776,-86.50594000000032,20,Gold,Linda Southworth
LS-16975,8646.9157,1737.8783999999998,22,Gold,Lindsay Shagiari
LS-17200,15258.74122,1756.4422200000001,24,Platinum,Luke Schmidt
LS-17230,10577.17148,1946.69668,24,Gold,Lycoris Saunders
LS-17245,10758.988,1878.1803999999997,24,Gold,Lynn Smith
LS-6945,2726.034,18.653999999999954,12,Silver,Linda Southworth
LS-6975,716.184,40.194,5,Bronze,Lindsay Shagiari
LS-7200,340.656,-102.474,4,Bronze,Luke Schmidt
LS-7230,1164.348,-569.2919999999999,10,Bronze,Lycoris Saunders
LS-7245,953.151,-380.0489999999999,6,Bronze,Lynn Smith
LT-16765,17253.78294,3948.6629399999997,30,Platinum,Larry Tron
LT-17110,12986.77316,1382.2841599999997,26,Gold,Liz Thompson
LT-6765,1365.33,264.99,4,Bronze,Larry Tron
LT-7110,8234.994,1764.144,6,Gold,Liz Thompson
LW-16825,9990.85524,982.01094,20,Gold,Laurel Workman
LW-16990,9111.8495,1335.3454,23,Gold,Lindsay Williams
LW-17125,5369.269,518.0501999999999,16,Silver,Liz Willingham
LW-17215,10529.49144,994.5585400000001,24,Gold,Luke Weiss
LW-6825,881.754,166.794,11,Bronze,Laurel Workman
LW-6990,1869.771,151.58100000000005,11,Silver,Lindsay Williams
LW-7125,2677.341,881.991,9,Silver,Liz Willingham
LW-7215,1522.0140000000001,-145.17599999999996,5,Bronze,Luke Weiss
MA-17560,10813.79188,784.0774799999999,24,Gold,Matt Abelman
MA-17995,10006.45034,889.3185399999999,22,Gold,Michelle Arnett
MA-7560,1628.166,-264.1739999999999,4,Bronze,Matt Abelman
MA-7995,1928.007,213.35700000000008,11,Silver,Michelle Arnett
MB-17305,16729.34532,3481.4083199999995,27,Platinum,Maria Bertelson
MB-18085,14744.23088,2236.30558,30,Platinum,Mick Brown
MB-7305,4874.589,1140.939,8,Silver,Maria Bertelson
MB-8085,1703.508,359.658,8,Silver,Mick Brown
MC-17275,11680.0495,1463.0788999999997,34,Gold,Marc Crier
MC-17425,15055.40518,3980.55748,30,Platinum,Mark Cousins
MC-17575,14281.65306,966.02936,33,Platinum,Matt Collins
MC-17590,10118.84168,1337.60878,25,Gold,Matt Collister
MC-17605,13019.2019,1296.2884999999999,26,Gold,Matt Connell
MC-17635,21113.5107,3529.4932000000003,34,Platinum,Matthew Clasen
MC-17845,14947.88402,1064.3074199999999,31,Platinum,Michael Chen
MC-18100,11353.7466,130.70980000000014,33,Gold,Mick Crebagga
MC-18130,8532.703,717.1614999999999,23,Gold,Mike Caudle
MC-7275,4301.043,650.403,5,Silver,Marc Crier
MC-7425,1489.851,-1129.299,5,Bronze,Mark Cousins
MC-7575,3619.188,783.318,8,Silver,Matt Collins
MC-7590,1554.06,569.5799999999999,3,Bronze,Matt Collister
MC-7605,208.41,70.68,2,Bronze,Matt Connell
MC-7635,695.286,113.79599999999999,4,Bronze,Matthew Clasen
MC-7845,991.7280000000001,148.698,4,Bronze,Michael Chen
MC-8100,659.34,205.44,3,Bronze,Mick Crebagga
MC-8130,826.35,79.46999999999994,5,Bronze,Mike Caudle
MD-17350,16455.32732,1040.95532,30,Platinum,Maribeth Dona
MD-17860,15575.64874,1596.30844,28,Platinum,Michael Dominguez
MD-7350,1374.198,189.678,6,Bronze,Maribeth Dona
MD-7860,6853.512,2176.092,5,Gold,Michael Dominguez
ME-17320,24527.029000000002,3359.6504999999993,30,Platinum,Maria Etezadi
ME-17725,7839.8866,323.47619999999995,28,Gold,Max Engle
ME-18010,10547.63192,639.31832,27,Gold,Michelle Ellison
ME-7320,1720.1879999999999,58.90800000000002,10,Silver,Maria Etezadi
ME-7725,2083.875,349.785,11,Silver,Max Engle
ME-8010,160.49999999999997,15.9,1,Bronze,Michelle Ellison
MF-17665,13366.53134,1417.4658399999998,29,Platinum,Maureen Fritzler
MF-18250,20425.299600000002,2272.4103999999998,32,Platinum,Monica Federle
MF-7665,161.91,3.42,3,Bronze,Maureen Fritzler
MF-8250,1517.55,300.93,6,Bronze,Monica Federle
MG-17650,12717.26968,2178.17168,21,Gold,Matthew Grinstein
MG-17680,16061.6441,892.4346999999998,28,Platinum,Maureen Gastineau
MG-17695,16221.6268,760.9116,25,Platinum,Maureen Gnade
MG-17875,14452.82062,-133.4807800000004,33,Platinum,Michael Grace
MG-17890,13162.2489,-977.2978999999998,29,Platinum,Michael Granlund
MG-18145,18147.9582,4668.1622,24,Platinum,Mike Gockenbach
MG-18205,16362.8956,1540.2313000000001,29,Platinum,Mitch Gastineau
MG-7650,301.71,27.150000000000002,1,Bronze,Matthew Grinstein
MG-7680,4298.478,-151.24200000000008,9,Silver,Maureen Gastineau
MG-7695,2104.596,84.78600000000004,7,Silver,Maureen Gnade
MG-7875,80.19,15.870000000000001,1,Bronze,Michael Grace
MG-7890,19.128000000000004,-22.482000000000006,1,Bronze,Michael Granlund
MG-8145,5229.1140000000005,1790.5140000000001,3,Silver,Mike Gockenbach
MG-8205,1648.944,282.20400000000006,7,Bronze,Mitch Gastineau
MH-17290,13718.69666,1950.61286,25,Platinum,Marc Harrigan
MH-17440,7945.0458,771.4383999999999,25,Gold,Mark Haberlin
MH-17455,9974.27472,155.89602000000005,27,Gold,Mark Hamilton
MH-17620,11038.31378,106.88498000000017,20,Gold,Matt Hagelstein
MH-17785,11676.13204,1185.02544,26,Gold,Maya Herman
MH-18025,11753.7025,1010.9377,19,Gold,Michelle Huthwaite
MH-18115,12017.105,1250.6666,26,Gold,Mick Hernandez
MH-7290,1685.34,365.40000000000003,3,Silver,Marc Harrigan
MH-7440,3357.78,780.5699999999999,8,Silver,Mark Haberlin
MH-7455,4747.371,371.15100000000007,10,Silver,Mark Hamilton
MH-7620,1179.666,168.00600000000003,7,Bronze,Matt Hagelstein
MH-7785,1914.834,285.504,9,Silver,Maya Herman
MH-8025,1095.426,-149.7539999999999,9,Bronze,Michelle Huthwaite
MH-8115,1260.702,237.52200000000002,7,Bronze,Mick Hernandez
MJ-17740,15347.655,2054.661899999999,26,Platinum,Max Jones
MJ-7740,1136.8980000000001,382.96799999999996,4,Bronze,Max Jones
MK-17905,13202.4489,-139.19499999999957,31,Platinum,Michael Kennedy
MK-18160,10043.318800000001,317.56060000000014,20,Gold,Mike Kennedy
MK-7905,1244.955,-71.44499999999996,11,Bronze,Michael Kennedy
MK-8160,2697.0660000000003,441.036,10,Silver,Mike Kennedy
ML-17395,14507.079479999999,1141.97268,25,Platinum,Marina Lichtenstein
ML-17410,14981.7043,1338.5888,30,Platinum,Maris LaWare
ML-17755,14425.1044,1577.4215999999997,28,Platinum,Max Ludwig
ML-18040,8677.598999999998,1646.9332000000002,19,Gold,Michelle Lonsdale
ML-18265,14674.00116,2037.5839600000002,26,Platinum,Muhammed Lee
ML-7395,1049.3999999999999,142.26,7,Bronze,Marina Lichtenstein
ML-7410,193.13400000000001,-184.446,3,Bronze,Maris LaWare
ML-7755,1108.5,260.34,7,Bronze,Max Ludwig
ML-8040,1690.896,315.906,7,Silver,Michelle Lonsdale
ML-8265,1170.72,276.78000000000003,9,Bronze,Muhammed Lee
MM-17260,15713.71812,3160.30712,26,Platinum,Magdelene Morse
MM-17920,20383.654000000002,1824.2189999999991,33,Platinum,Michael Moore
MM-18055,11163.587,1901.2817,25,Gold,Michelle Moray
MM-18280,7134.304,1877.0716,25,Gold,Muhammed MacIntyre
MM-7260,5510.358,1220.4180000000001,5,Silver,Magdelene Morse
MM-7920,1350.03,234.69,6,Bronze,Michael Moore
MM-8055,1924.9110000000003,-638.499,8,Silver,Michelle Moray
MM-8280,3586.6949999999997,289.39500000000004,10,Silver,Muhammed MacIntyre
MN-17935,12870.93412,1517.15082,21,Gold,Michael Nguyen
MN-7935,2175.33,-124.97999999999998,6,Silver,Michael Nguyen
MO-17500,10314.4082,573.4588999999999,24,Gold,Mary O'Rourke
MO-17800,13709.1228,2638.8095,25,Platinum,Meg O'Connel
MO-17950,4527.392,34.126599999999996,14,Silver,Michael Oakman
MO-7500,810.87,-54.44999999999999,5,Bronze,Mary O'Rourke
MO-7800,4294.266,465.27600000000007,9,Silver,Meg O'Connel
MO-7950,933.192,252.132,3,Bronze,Michael Oakman
MP-17470,12928.802800000001,2231.3581,28,Gold,Mark Packer
MP-17965,17228.4977,1455.212,39,Platinum,Michael Paige
MP-18175,22045.2528,455.2957000000001,36,Platinum,Mike Pelletier
MP-7470,58.11,-58.37999999999998,2,Bronze,Mark Packer
MP-7965,567.093,177.483,8,Bronze,Michael Paige
MP-8175,2169.174,77.30400000000002,6,Silver,Mike Pelletier
MR-17545,19246.7123,3060.9206,23,Platinum,Mathew Reese
MR-7545,2325.2400000000002,650.3100000000001,6,Silver,Mathew Reese
MS-17365,20317.0067,3300.3221999999996,34,Platinum,Maribeth Schnelling
MS-17530,13335.04236,2150.4531600000005,25,Platinum,MaryBeth Skach
MS-17710,8500.63026,1057.9430599999998,26,Gold,Maurice Satty
MS-17770,17382.93504,2685.67544,36,Platinum,Maxwell Schwartz
MS-17830,11783.3973,1765.3904999999997,26,Gold,Melanie Seite
MS-17980,16210.5722,834.6122000000003,27,Platinum,Michael Stewart
MS-7365,1365.5400000000002,229.02,5,Bronze,Maribeth Schnelling
MS-7530,1456.806,-163.07400000000004,8,Bronze,MaryBeth Skach
MS-7710,1529.46,94.80000000000001,8,Bronze,Maurice Satty
MS-7770,538.5600000000001,166.11,6,Bronze,Maxwell Schwartz
MS-7830,4322.9039999999995,294.8940000000001,8,Silver,Melanie Seite
MS-7980,1654.644,412.734,5,Bronze,Michael Stewart
MT-17815,13845.5188,1294.9966000000002,27,Platinum,Meg Tillman
MT-18070,10920.3999,1203.5738000000001,24,Gold,Michelle Tran
MT-7815,1500.5880000000002,-501.58199999999994,6,Bronze,Meg Tillman
MT-8070,6851.9220000000005,-2991.6179999999995,7,Gold,Michelle Tran
MV-17485,10563.3673,1650.8830999999998,27,Gold,Mark Van Huff
MV-18190,15577.035600000001,1178.6598,30,Platinum,Mike Vittorini
MV-7485,952.536,159.75599999999997,5,Bronze,Mark Van Huff
MV-8190,3995.04,181.38000000000008,8,Silver,Mike Vittorini
MW-18220,20592.0813,3596.3133,28,Platinum,Mitch Webber
MW-18235,17933.0609,-180.2391000000003,24,Platinum,Mitch Willingham
MW-8220,2476.497,490.22700000000003,8,Silver,Mitch Webber
MW-8235,1070.772,325.752,6,Bronze,Mitch Willingham
MY-17380,14724.1472,2926.3333,28,Platinum,Maribeth Yedwab
MY-18295,25570.49418,2553.67708,29,Platinum,Muhammed Yedwab
MY-7380,1745.574,633.174,4,Silver,Maribeth Yedwab
MY-8295,4072.167,88.97699999999998,10,Silver,Muhammed Yedwab
MZ-17335,14463.9343,1794.5973999999999,26,Platinum,Maria Zettner
MZ-17515,13383.97684,1454.6211400000002,25,Platinum,Mary Zewe
MZ-7335,3494.2259999999997,459.9060000000001,5,Silver,Maria Zettner
MZ-7515,3193.161,428.4210000000002,9,Silver,Mary Zewe
NB-18580,4875.5984,-105.25479999999992,10,Silver,Nicole Brennan
NB-18655,9647.204600000001,1537.0684999999999,22,Gold,Nona Balk
NB-8580,1059.477,-586.173,7,Bronze,Nicole Brennan
NB-8655,434.616,-83.66400000000002,5,Bronze,Nona Balk
NC-18340,13905.347119999999,-996.2393800000009,22,Platinum,Nat Carroll
NC-18415,9255.794,-771.6432000000002,19,Gold,Nathan Cano
NC-18535,11054.377999999999,1414.9769999999996,22,Gold,Nick Crebassa
NC-18625,16901.51758,2229.91458,29,Platinum,Noah Childs
NC-8340,2707.962,535.362,9,Silver,Nat Carroll
NC-8415,1503.4260000000002,46.65600000000012,5,Bronze,Nathan Cano
NC-8535,1250.8709999999999,-79.59899999999999,7,Bronze,Nick Crebassa
NC-8625,442.32,33.0,2,Bronze,Noah Childs
ND-18370,10913.15082,1970.27732,23,Gold,Natalie DeCherney
ND-18460,12061.44172,2197.42352,22,Gold,Neil Ducich
ND-8370,2790.234,650.004,6,Silver,Natalie DeCherney
ND-8460,2722.9799999999996,971.43,10,Silver,Neil Ducich
NF-18385,28044.3595,1362.2720999999997,32,Platinum,Natalie Fritzler
NF-18475,10630.9149,2633.7607,22,Gold,Neil Französisch
NF-18595,10535.30152,1438.9526199999998,22,Gold,Nicole Fjeld
NF-8385,3736.8990000000003,180.54900000000004,11,Silver,Natalie Fritzler
NF-8475,2019.006,286.296,7,Silver,Neil Französisch
NF-8595,1731.9360000000001,-67.40400000000005,5,Silver,Nicole Fjeld
NG-18355,9262.72936,1826.7028599999999,21,Gold,Nat Gilpin
NG-18430,18970.41454,3320.6958399999994,28,Platinum,Nathan Gelder
NG-8355,2746.4700000000003,979.74,7,Silver,Nat Gilpin
NG-8430,3749.829,890.529,8,Silver,Nathan Gelder
NH-18610,19181.9263,3867.6128999999996,22,Platinum,Nicole Hansen
NH-8610,2121.522,207.85199999999998,6,Silver,Nicole Hansen
NK-18490,11483.193,2309.4927,24,Gold,Neil Knudson
NK-8490,2395.35,731.04,4,Silver,Neil Knudson
NL-18310,10587.3308,-593.2810999999997,25,Gold,Nancy Lomonaco
NL-8310,251.32199999999997,26.352000000000004,2,Bronze,Nancy Lomonaco
NM-18445,20223.2359,5095.1568,32,Platinum,Nathan Mautz
NM-18520,12328.606,2631.0495,27,Gold,Neoma Murray
NM-8445,4053.7200000000003,693.96,9,Silver,Nathan Mautz
NM-8520,1540.53,511.65,1,Bronze,Neoma Murray
NP-18325,11778.491,1772.79,25,Gold,Naresj Patel
NP-18670,12839.01426,2741.60246,19,Gold,Nora Paige
NP-18685,11363.4332,308.26689999999996,30,Gold,Nora Pelletier
NP-18700,14036.433500000001,609.6892000000001,27,Platinum,Nora Preis
NP-8325,1336.686,31.53600000000004,8,Bronze,Naresj Patel
NP-8670,2871.87,294.06,6,Silver,Nora Paige
NP-8685,4994.85,1250.76,4,Silver,Nora Pelletier
NP-8700,1880.622,-234.13799999999998,6,Silver,Nora Preis
NR-18550,10993.42058,1206.92478,26,Gold,Nick Radford
NR-8550,1898.481,463.041,8,Silver,Nick Radford
NS-18505,14834.28974,479.1027399999998,25,Platinum,Neola Schneider
NS-18640,14866.087,1116.0525999999998,37,Platinum,Noel Staavos
NS-8505,962.8530000000002,-1166.547,5,Bronze,Neola Schneider
NS-8640,1771.4370000000001,-297.33299999999997,8,Silver,Noel Staavos
NW-18400,15326.833059999999,2085.49206,26,Platinum,Natalie Webber
NW-8400,7046.736,1736.0459999999998,7,Gold,Natalie Webber
NZ-18565,19941.69812,2257.84172,26,Platinum,Nick Zandusky
NZ-8565,328.584,-166.56599999999997,4,Bronze,Nick Zandusky
ON-18715,17763.948239999998,3779.1692399999997,33,Platinum,Odella Nelson
ON-8715,1507.758,-995.862,5,Bronze,Odella Nelson
OT-18730,19493.76566,1797.7613599999997,32,Platinum,Olvera Toch
OT-8730,265.05,33.24000000000001,4,Bronze,Olvera Toch
PA-19060,6723.23276,647.89356,21,Gold,Pete Armstrong
PA-9060,3670.5809999999997,907.4609999999999,6,Silver,Pete Armstrong
PB-18805,12075.39774,1479.57744,19,Gold,Patrick Bzostek
PB-19105,8087.781,1615.6466999999998,16,Gold,Peter Bühler
PB-19150,7907.2555600000005,460.19615999999996,33,Gold,Philip Brown
PB-19210,18967.662,2313.681,27,Platinum,Phillip Breyer
PB-8805,2787.6720000000005,263.502,9,Silver,Patrick Bzostek
PB-9105,1808.2079999999999,320.538,4,Silver,Peter Bühler
PB-9150,3478.443,811.653,10,Silver,Philip Brown
PB-9210,5302.197,-909.7229999999998,7,Silver,Phillip Breyer
PC-18745,10693.496439999999,-904.33256,21,Gold,Pamela Coakley
PC-19000,9474.0653,519.6209,18,Gold,Pauline Chand
PC-8745,1246.56,484.23,5,Bronze,Pamela Coakley
PC-9000,1160.43,313.71,4,Bronze,Pauline Chand
PF-19120,27993.04966,623.4013599999994,28,Platinum,Peter Fuller
PF-19165,16018.8427,1486.3465999999999,36,Platinum,Philip Fox
PF-19225,11915.1997,1613.6235,30,Gold,Phillip Flathmann
PF-9120,1882.95,439.89,10,Silver,Peter Fuller
PF-9165,2007.6419999999998,422.532,7,Silver,Philip Fox
PF-9225,1474.272,-672.7679999999999,7,Bronze,Phillip Flathmann
PG-18820,14635.9446,1626.9189,35,Platinum,Patrick Gardner
PG-18895,13941.6862,1270.0984999999998,28,Platinum,Paul Gonzalez
PG-8820,1846.56,348.27,6,Silver,Patrick Gardner
PG-8895,1981.302,350.082,6,Silver,Paul Gonzalez
PH-18790,9435.5663,2390.0761,19,Gold,Patricia Hirasaki
PH-8790,1746.84,353.54999999999995,8,Silver,Patricia Hirasaki
PJ-18835,13639.502,4889.2675,19,Platinum,Patrick Jones
PJ-19015,9230.87916,1212.8130600000002,22,Gold,Pauline Johnson
PJ-8835,801.4050000000001,-870.1349999999999,6,Bronze,Patrick Jones
PJ-9015,6612.66,889.6800000000001,8,Gold,Pauline Johnson
PK-18910,7282.5815600000005,319.1645599999999,16,Gold,Paul Knutson
PK-19075,17668.9105,2170.2640999999994,29,Platinum,Pete Kriz
PK-8910,948.456,-627.6539999999999,4,Bronze,Paul Knutson
PK-9075,992.784,-505.686,3,Bronze,Pete Kriz
PL-18925,14256.7186,1782.9749000000002,20,Platinum,Paul Lucas
PL-8925,759.2099999999999,223.53000000000003,3,Bronze,Paul Lucas
PM-18940,12893.5944,926.3291999999997,23,Gold,Paul MacIntyre
PM-19135,9857.6599,648.8516,22,Gold,Peter McVee
PM-8940,1448.8559999999998,252.066,9,Bronze,Paul MacIntyre
PM-9135,1429.296,369.78600000000006,6,Bronze,Peter McVee
PN-18775,11370.46522,1729.7528200000002,33,Gold,Parhena Norris
PN-8775,1522.11,475.71,5,Bronze,Parhena Norris
PO-18850,25274.4702,3249.2776999999996,41,Platinum,Patrick O'Brill
PO-18865,21051.0598,4698.6391,35,Platinum,Patrick O'Donnell
PO-19180,16753.1715,2556.7416000000003,24,Platinum,Philisse Overcash
PO-19195,10872.01088,-1667.6880200000005,21,Gold,Phillina Ober
PO-8850,1432.9859999999999,529.086,4,Bronze,Patrick O'Brill
PO-8865,2973.15,-80.52000000000001,6,Silver,Patrick O'Donnell
PO-9180,1231.068,-380.95199999999994,9,Bronze,Philisse Overcash
PO-9195,8227.356,641.586,8,Gold,Phillina Ober
PP-18955,21884.1846,2902.392,30,Platinum,Paul Prost
PP-8955,359.06100000000004,-214.65900000000002,3,Bronze,Paul Prost
PR-18880,13243.62082,1362.8254199999997,29,Platinum,Patrick Ryan
PR-8880,1085.64,-953.6999999999999,5,Bronze,Patrick Ryan
PS-18760,15926.5494,1485.3094,28,Platinum,Pamela Stobb
PS-18970,18222.40482,2205.42572,33,Platinum,Paul Stevenson
PS-19045,29252.3194,4426.1951,26,Platinum,Penelope Sewall
PS-8760,1706.2020000000002,-192.19799999999998,5,Silver,Pamela Stobb
PS-8970,1395.9479999999999,-371.2319999999999,4,Bronze,Paul Stevenson
PS-9045,829.356,-87.384,7,Bronze,Penelope Sewall
PT-19090,8370.783000000001,216.6701999999998,25,Gold,Pete Takahito
PT-9090,4686.030000000001,393.0300000000001,5,Silver,Pete Takahito
PV-18985,12540.661,2531.1434,28,Gold,Paul Van Hugh
PV-8985,6390.6359999999995,1524.4260000000002,6,Gold,Paul Van Hugh
